Timestamp,Enclosure Pressure,Hepa Blockage,Running Mode
14:48:23,0.0,0.0,25
14:48:24,0.0,0.0,25
14:48:25,0.0,0.0,25
14:48:25,0.0,0.0,25
14:48:26,0.0,0.0,25
14:48:27,0.0,0.0,25
14:48:28,0.0,0.0,25
14:48:29,0.0,0.0,25
14:48:30,0.0,0.0,25
14:48:30,0.0,0.0,25
14:48:31,0.0,0.0,25
14:48:32,0.0,0.0,25
14:48:33,0.0,0.0,25
14:48:34,0.0,0.0,25
14:48:34,0.0,0.0,25
14:48:35,0.0,0.0,25
14:48:36,0.0,0.0,25
14:48:37,0.0,0.0,25
14:48:38,0.0,0.0,25
14:48:39,0.0,0.0,25
14:48:39,0.0,0.0,25
14:48:40,0.0,0.0,25
14:48:41,0.0,0.0,25
14:48:42,-0.0,0.0,25
14:48:43,-0.0,0.0,25
14:48:43,-0.0,0.0,25
14:48:44,-0.0,0.0,25
14:48:45,-0.0,-0.0,25
14:48:46,-0.0,0.0,25
14:48:47,-0.0,0.0,25
14:48:48,-0.0,0.0,25
14:48:48,-0.0,0.0,25
14:48:49,-0.0,0.0,25
14:48:50,-0.0,0.0,25
14:48:51,-0.0,0.0,25
14:48:52,-0.0,0.0,25
14:48:52,-0.0,-0.0,25
14:48:53,-0.0,0.0,25
14:48:54,-0.0,0.0,25
14:48:55,-0.0,-0.0,25
14:48:56,-0.0,0.0,25
14:48:57,-0.0,0.0,25
14:48:57,-0.0,0.0,25
14:48:58,-0.0,0.0,25
14:48:59,-0.0,0.0,25
14:49:00,-0.0,0.0,25
14:49:01,-0.0,0.0,25
14:49:01,-0.0,0.0,25
14:49:02,-0.0,0.0,25
14:49:03,-0.0,0.0,25
14:49:04,-0.0,0.0,25
14:49:05,-0.0,0.0,25
14:49:06,-0.0,0.0,25
14:49:06,-0.0,0.0,25
14:49:07,-0.0,0.0,25
14:49:08,-0.0,-0.0,25
14:49:09,-0.0,0.0,25
14:49:10,-0.0,0.0,25
