Timestamp,Enclosure Pressure,Hepa Blockage,Running Mode
15:05:46,0.0,-0.0,63.74999999999999
15:05:46,0.0,-0.0,63.74999999999999
15:05:47,0.0,-0.0,63.74999999999999
15:05:48,0.0,-0.0,63.74999999999999
15:05:49,0.0,-0.0,63.74999999999999
15:05:50,0.0,-0.0,63.74999999999999
15:05:51,0.0,-0.0,63.74999999999999
15:05:51,0.0,-0.0,63.74999999999999
15:05:52,0.0,-0.0,63.74999999999999
15:05:53,0.0,-0.0,63.74999999999999
15:05:54,0.0,0.0,63.74999999999999
15:05:55,0.0,-0.0,63.74999999999999
15:05:55,0.0,-0.0,63.74999999999999
15:05:56,0.0,-0.0,63.74999999999999
15:05:57,0.0,-0.0,63.74999999999999
15:05:58,0.0,-0.0,63.74999999999999
15:05:59,0.0,-0.0,63.74999999999999
15:06:00,0.0,-0.0,63.74999999999999
15:06:00,0.0,0.0,63.74999999999999
15:06:01,0.0,0.0,63.74999999999999
15:06:02,0.0,-0.0,63.74999999999999
15:06:03,0.0,-0.0,63.74999999999999
15:06:04,0.0,0.0,63.74999999999999
15:06:04,-0.0,-0.0,63.74999999999999
15:06:05,-0.0,-0.0,63.74999999999999
15:06:06,-0.0,0.0,63.74999999999999
15:06:07,-0.0,-0.0,63.74999999999999
15:06:08,-0.0,-0.0,63.74999999999999
15:06:09,-0.0,-0.0,63.74999999999999
15:06:09,-0.0,-0.0,63.74999999999999
15:06:10,-0.0,-0.0,63.74999999999999
15:06:11,-0.1,-0.0,63.74999999999999
15:06:12,-0.1,-0.0,63.74999999999999
15:06:13,-0.1,-0.0,63.74999999999999
15:06:13,-0.1,0.0,63.74999999999999
15:06:14,-0.1,-0.0,63.74999999999999
15:06:15,-0.1,-0.0,63.74999999999999
15:06:16,-0.1,-0.0,63.74999999999999
15:06:17,-0.1,-0.0,63.74999999999999
15:06:18,-0.1,-0.0,63.74999999999999
15:06:18,-0.1,-0.0,63.74999999999999
15:06:19,-0.1,-0.0,63.74999999999999
15:06:20,-0.1,-0.0,63.74999999999999
15:06:21,-0.1,-0.0,63.74999999999999
15:06:22,-0.1,-0.0,63.74999999999999
15:06:23,-0.1,0.0,63.74999999999999
15:06:23,-0.1,-0.0,63.74999999999999
15:06:24,-0.1,-0.0,63.74999999999999
15:06:25,-0.1,-0.0,63.74999999999999
15:06:26,-0.1,-0.0,63.74999999999999
15:06:27,-0.1,-0.0,63.74999999999999
15:06:27,-0.1,-0.0,63.74999999999999
15:06:28,-0.1,-0.0,63.74999999999999
15:06:29,-0.1,-0.0,63.74999999999999
15:06:30,-0.1,-0.0,63.74999999999999
15:06:31,-0.1,-0.0,63.74999999999999
15:06:32,-0.1,-0.0,63.74999999999999
15:06:32,-0.1,-0.0,63.74999999999999
15:06:33,-0.1,-0.0,63.74999999999999
15:06:34,-0.1,0.0,63.74999999999999
15:06:35,-0.1,-0.0,63.74999999999999
15:06:36,-0.1,0.0,63.74999999999999
15:06:36,-0.1,-0.0,63.74999999999999
15:06:37,-0.1,-0.0,63.74999999999999
15:06:38,-0.1,-0.0,63.74999999999999
15:06:39,-0.1,-0.0,63.74999999999999
15:06:40,-0.1,-0.0,63.74999999999999
15:06:41,-0.1,-0.0,63.74999999999999
15:06:41,-0.1,-0.0,63.74999999999999
15:06:42,-0.1,-0.0,63.74999999999999
15:06:43,-0.1,-0.0,63.74999999999999
15:06:44,-0.1,-0.0,63.74999999999999
15:06:45,-0.1,-0.0,63.74999999999999
15:06:45,-0.1,-0.0,63.74999999999999
15:06:46,-0.1,-0.0,63.74999999999999
15:06:47,-0.1,-0.0,63.74999999999999
15:06:48,-0.1,-0.0,63.74999999999999
15:06:49,-0.1,-0.0,63.74999999999999
15:06:50,-0.1,-0.0,63.74999999999999
15:06:50,-0.1,-0.0,63.74999999999999
15:06:51,-0.1,0.0,63.74999999999999
15:06:52,-0.1,0.0,63.74999999999999
15:06:53,-0.1,-0.0,63.74999999999999
15:06:54,-0.1,-0.0,63.74999999999999
15:06:54,-0.1,-0.0,63.74999999999999
15:06:55,-0.1,-0.0,63.74999999999999
15:06:56,-0.1,-0.0,63.74999999999999
15:06:57,-0.1,-0.0,63.74999999999999
15:06:58,-0.1,-0.0,63.74999999999999
15:06:59,-0.1,-0.0,63.74999999999999
15:06:59,-0.1,-0.0,63.74999999999999
15:07:00,-0.1,-0.0,63.74999999999999
15:07:01,-0.1,-0.0,63.74999999999999
15:07:02,-0.1,-0.0,63.74999999999999
15:07:03,-0.1,-0.0,63.74999999999999
15:07:04,-0.1,-0.0,63.74999999999999
15:07:04,-0.1,-0.0,63.74999999999999
15:07:05,-0.1,0.0,63.74999999999999
15:07:06,-0.1,-0.0,63.74999999999999
15:07:07,-0.1,-0.0,63.74999999999999
15:07:08,-0.1,-0.0,63.74999999999999
15:07:08,-0.1,-0.0,63.74999999999999
15:07:09,-0.1,-0.0,63.74999999999999
15:07:10,-0.1,-0.0,63.74999999999999
15:07:11,-0.1,-0.0,63.74999999999999
15:07:12,-0.1,0.0,63.74999999999999
15:07:13,-0.1,-0.0,63.74999999999999
15:07:13,-0.1,-0.0,63.74999999999999
15:07:14,-0.1,-0.0,63.74999999999999
15:07:15,-0.1,-0.0,63.74999999999999
15:07:16,-0.1,-0.0,63.74999999999999
15:07:17,-0.1,-0.0,63.74999999999999
15:07:17,-0.1,-0.0,63.74999999999999
15:07:18,-0.1,-0.0,63.74999999999999
15:07:19,-0.1,-0.0,63.74999999999999
15:07:20,-0.1,-0.0,63.74999999999999
15:07:21,-0.1,-0.0,63.74999999999999
15:07:22,-0.1,-0.0,63.74999999999999
15:07:22,-0.1,-0.0,63.74999999999999
15:07:23,-0.1,-0.0,63.74999999999999
15:07:24,-0.1,-0.0,63.74999999999999
15:07:25,-0.1,-0.0,63.74999999999999
15:07:26,-0.1,-0.0,63.74999999999999
15:07:26,-0.1,-0.0,63.74999999999999
15:07:27,-0.1,-0.0,242.24999999999997
15:07:28,-0.1,-0.0,242.24999999999997
15:07:29,-0.1,-0.0,242.24999999999997
15:07:30,-0.1,-0.0,242.24999999999997
15:07:31,-0.2,-0.0,242.24999999999997
15:07:31,-0.2,-0.0,242.24999999999997
15:07:32,-0.2,-0.0,242.24999999999997
15:07:33,-0.2,-0.0,242.24999999999997
15:07:34,-0.3,-0.0,242.24999999999997
15:07:35,-0.3,-0.0,242.24999999999997
15:07:36,-0.3,0.0,242.24999999999997
15:07:36,-0.4,-0.0,242.24999999999997
15:07:37,-0.4,-0.0,242.24999999999997
15:07:38,-0.4,-0.0,242.24999999999997
15:07:39,-0.5,0.0,242.24999999999997
15:07:40,-0.5,-0.0,242.24999999999997
15:07:40,-0.6,0.4,242.24999999999997
15:07:41,-0.6,-0.0,242.24999999999997
15:07:42,-0.6,-0.0,242.24999999999997
15:07:43,-0.6,-0.0,242.24999999999997
15:07:44,-0.6,-0.0,242.24999999999997
15:07:45,-0.6,-0.0,242.24999999999997
15:07:45,-0.7,-0.0,242.24999999999997
15:07:46,-0.6,-0.4,242.24999999999997
15:07:47,-0.7,-0.0,254.99999999999997
15:07:48,-0.7,-0.0,254.99999999999997
15:07:49,-0.7,-0.0,254.99999999999997
15:07:49,-0.7,-0.0,254.99999999999997
15:07:50,-0.7,-0.0,254.99999999999997
15:07:51,-0.7,-0.0,254.99999999999997
15:07:52,-0.7,-0.0,254.99999999999997
15:07:53,-0.7,-0.4,254.99999999999997
15:07:54,-0.7,-0.0,254.99999999999997
15:07:54,-0.7,-0.0,254.99999999999997
15:07:55,-0.6,-0.0,254.99999999999997
15:07:56,-0.7,-0.0,254.99999999999997
15:07:57,-0.7,-0.0,254.99999999999997
15:07:58,-0.7,-0.0,254.99999999999997
15:07:58,-0.7,-0.0,254.99999999999997
15:07:59,-0.7,-0.0,254.99999999999997
15:08:00,-0.7,-0.0,254.99999999999997
15:08:01,-0.6,-0.0,254.99999999999997
15:08:02,-0.7,-0.0,254.99999999999997
15:08:03,-0.7,-0.0,254.99999999999997
15:08:03,-0.7,-0.8,254.99999999999997
15:08:04,-0.7,-0.0,254.99999999999997
15:08:05,-0.7,-0.0,254.99999999999997
15:08:06,-0.7,-0.0,254.99999999999997
15:08:07,-0.7,-0.0,254.99999999999997
15:08:07,-0.7,-0.0,254.99999999999997
15:08:08,-0.7,-0.0,254.99999999999997
15:08:09,-0.7,-0.0,242.24999999999997
15:08:10,-0.7,-0.0,242.24999999999997
15:08:11,-0.7,-0.8,242.24999999999997
15:08:11,-0.7,-0.0,242.24999999999997
15:08:12,-0.7,-0.4,242.24999999999997
15:08:13,-0.7,-0.0,229.49999999999997
15:08:14,-0.7,-0.0,229.49999999999997
15:08:15,-0.7,-1.2,229.49999999999997
15:08:16,-0.7,-0.0,229.49999999999997
15:08:16,-0.7,-0.0,229.49999999999997
15:08:17,-0.7,-0.0,229.49999999999997
15:08:18,-0.7,-0.0,216.74999999999997
15:08:19,-0.7,-0.4,216.74999999999997
15:08:20,-0.7,-0.4,216.74999999999997
15:08:20,-0.7,-0.0,216.74999999999997
15:08:21,-0.7,-0.4,216.74999999999997
15:08:22,-0.7,-0.8,216.74999999999997
15:08:23,-0.7,-1.2,216.74999999999997
15:08:24,-0.7,-1.2,216.74999999999997
15:08:25,-0.7,-0.8,216.74999999999997
15:08:25,-0.7,0.0,216.74999999999997
15:08:26,-0.7,-0.0,216.74999999999997
15:08:27,-0.6,-0.0,216.74999999999997
15:08:28,-0.7,-0.0,216.74999999999997
15:08:29,-0.7,-0.4,216.74999999999997
15:08:29,-0.7,-0.0,216.74999999999997
15:08:30,-0.7,-0.0,216.74999999999997
15:08:31,-0.7,-0.0,216.74999999999997
15:08:32,-0.7,-0.0,204.0
15:08:33,-0.7,-0.0,204.0
15:08:34,-0.6,-0.0,204.0
