Timestamp,Enclosure Pressure,Hepa Blockage,Running Mode
15:58:07,0,-0.0,25.5
15:58:08,0,-0.0,25.5
15:58:09,0,-0.0,25.5
15:58:10,0,-0.0,25.5
15:58:10,0,-0.0,25.5
15:58:11,0,-0.0,25.5
15:58:12,0,-0.0,25.5
15:58:13,0,-0.0,25.5
15:58:14,0,-0.0,25.5
15:58:14,0,-0.0,25.5
15:58:15,0,-0.0,25.5
15:58:16,0,-0.0,25.5
15:58:17,0,-0.0,25.5
15:58:18,0,-0.0,25.5
15:58:19,0,-0.0,25.5
15:58:19,0,-0.0,25.5
15:58:20,0,-0.0,25.5
15:58:21,0,-0.0,25.5
15:58:22,0,-0.0,25.5
15:58:23,0,-0.0,25.5
15:58:24,0,-0.0,25.5
15:58:24,0,-0.0,25.5
15:58:25,0,-0.0,25.5
15:58:26,0,-0.0,25.5
15:58:27,0,-0.0,25.5
15:58:28,0,-0.0,25.5
15:58:28,0,0.0,25.5
15:58:29,0,0.0,25.5
15:58:30,0,-0.0,25.5
15:58:31,0,-0.0,25.5
15:58:32,0,-0.0,25.5
15:58:33,0,-0.0,25.5
15:58:33,0,-0.0,25.5
15:58:34,0,-0.0,25.5
15:58:35,0,-0.0,25.5
15:58:36,0,-0.0,25.5
15:58:37,0,-0.0,25.5
15:58:37,0,-0.0,25.5
15:58:38,0,-0.0,25.5
15:58:39,0,-0.0,25.5
15:58:40,0,-0.0,25.5
15:58:41,0,0.0,25.5
15:58:42,0,-0.0,25.5
15:58:42,0,-0.0,25.5
15:58:43,0,-0.0,25.5
15:58:44,0,-0.0,25.5
15:58:45,0,-0.0,25.5
15:58:46,0,-0.0,25.5
15:58:46,0,-0.0,25.5
15:58:47,0,-0.0,25.5
15:58:48,0,-0.0,25.5
15:58:49,0,-0.0,25.5
15:58:50,0,0.0,25.5
15:58:51,0,0.0,25.5
15:58:51,0,0.0,25.5
15:58:52,0,-0.0,25.5
15:58:53,0,-0.0,25.5
15:58:54,0,-0.0,25.5
15:58:55,0,0.0,25.5
15:58:55,0,-0.0,25.5
15:58:56,0,-0.0,25.5
15:58:57,0,-0.0,25.5
15:58:58,0,-0.0,25.5
15:58:59,0,-0.0,25.5
15:59:00,0,-0.0,25.5
15:59:00,0,-0.0,25.5
15:59:01,0,-0.0,25.5
15:59:02,0,0.0,25.5
15:59:03,0,-0.0,25.5
15:59:04,0,-0.0,25.5
15:59:04,0,-0.0,25.5
15:59:05,0,-0.0,25.5
15:59:06,0,-0.0,25.5
15:59:07,0,-0.0,25.5
15:59:08,0,-0.0,25.5
