Timestamp,Enclosure Pressure,Hepa Blockage,Running Mode
15:40:24,1.7,-0.0,38.25
15:40:25,1.7,-0.0,38.25
15:40:26,1.7,-0.0,38.25
15:40:26,1.7,-0.0,38.25
15:40:27,1.7,-0.0,38.25
15:40:28,1.7,-0.0,38.25
15:40:29,1.7,-0.0,38.25
15:40:30,1.7,-0.0,38.25
15:40:30,1.7,-0.0,38.25
15:40:31,1.7,-0.0,38.25
15:40:32,1.7,-0.0,38.25
15:40:33,1.7,-0.0,38.25
15:40:34,1.7,-0.0,38.25
15:40:35,1.7,-0.0,38.25
15:40:35,1.7,-0.0,38.25
15:40:36,1.7,-0.0,38.25
15:40:37,1.7,-0.0,38.25
15:40:38,1.7,-0.0,38.25
15:40:39,1.7,-0.0,38.25
15:40:40,1.7,-0.0,38.25
15:40:40,1.7,-0.0,38.25
15:40:41,1.7,-0.0,38.25
15:40:42,1.7,-0.0,38.25
15:40:43,1.7,-0.0,38.25
15:40:44,1.7,-0.0,38.25
15:40:44,1.6,-0.0,38.25
15:40:45,1.6,-0.0,38.25
15:40:46,1.5,0.0,38.25
15:40:47,1.3,-0.0,38.25
15:40:48,1.1,-0.0,38.25
15:40:49,1.0,-0.0,38.25
15:40:49,1.0,-0.0,38.25
15:40:50,1.0,-0.0,38.25
15:40:51,1.0,-0.0,38.25
15:40:52,1.0,-0.0,102.0
15:40:53,0.9,0.0,102.0
15:40:53,0.6,-0.0,102.0
15:40:54,0.2,-0.0,102.0
15:40:55,-0.2,-0.0,102.0
15:40:56,-0.7,-0.0,102.0
15:40:57,-1.2,-0.0,102.0
15:40:58,-1.8,0.0,102.0
15:40:58,-2.6,-0.0,102.0
15:40:59,-2.8,-0.0,102.0
15:41:00,-2.7,-0.0,102.0
15:41:01,-2.7,-0.0,102.0
15:41:02,-2.7,-0.0,102.0
15:41:03,-2.7,-0.0,102.0
15:41:03,-2.7,-0.0,102.0
15:41:04,-2.7,-0.0,102.0
15:41:05,-2.7,-0.4,102.0
15:41:06,-2.8,-0.4,102.0
15:41:07,-2.6,-0.0,102.0
15:41:07,-2.7,-0.0,102.0
15:41:08,-2.7,-0.0,102.0
15:41:09,-2.7,-0.0,102.0
15:41:10,-2.7,-0.0,102.0
15:41:11,-2.8,-0.4,102.0
15:41:12,-2.7,-0.8,102.0
15:41:12,-2.7,-0.4,102.0
15:41:13,-2.7,-0.0,102.0
15:41:14,-2.6,-2.5,102.0
15:41:15,-2.6,-0.4,102.0
15:41:16,-2.8,-0.4,102.0
15:41:16,-2.7,-0.0,102.0
15:41:17,-2.6,-0.4,102.0
15:41:18,-2.7,-0.0,102.0
15:41:19,-2.7,-0.0,102.0
15:41:20,-2.5,-0.4,102.0
15:41:21,-2.7,-0.4,102.0
15:41:21,-2.7,-0.0,102.0
15:41:22,-2.7,-0.4,102.0
15:41:23,-2.8,-1.7,102.0
15:41:24,-2.7,-0.8,102.0
15:41:25,-2.6,-0.4,102.0
15:41:26,-2.7,-0.8,102.0
15:41:26,-2.6,-0.4,102.0
15:41:27,-2.6,-0.4,102.0
15:41:28,-2.7,-0.4,102.0
15:41:29,-2.7,-0.4,102.0
15:41:30,-2.6,-0.4,102.0
15:41:30,-2.6,-0.4,102.0
15:41:31,-2.7,-0.4,102.0
15:41:32,-2.7,-0.0,102.0
15:41:33,-2.7,-0.8,102.0
15:41:34,-2.6,-0.8,102.0
15:41:35,-2.7,-0.4,102.0
15:41:35,-2.8,-0.8,102.0
15:41:36,-2.8,-0.8,102.0
15:41:37,-2.6,-0.8,102.0
15:41:38,-2.8,-0.4,102.0
15:41:39,-2.7,-0.0,102.0
15:41:39,-2.7,-0.8,102.0
15:41:40,-2.8,-0.8,102.0
15:41:41,-2.7,-0.4,102.0
15:41:42,-2.6,-0.4,102.0
15:41:43,-2.7,-0.8,102.0
15:41:44,-2.7,-0.4,102.0
15:41:44,-2.6,-0.4,102.0
15:41:45,-2.7,-0.4,102.0
15:41:46,-2.7,-0.8,102.0
15:41:47,-2.9,-0.0,102.0
15:41:48,-2.6,-0.0,102.0
