Timestamp,Enclosure Pressure,Hepa Blockage,Running Mode
16:01:16,0,-0.0,25
16:01:17,0,-0.0,25
16:01:17,0,-0.0,25
16:01:18,0,-0.0,25
16:01:19,0,-0.0,25
16:01:20,0,-0.0,25
16:01:21,0,-0.0,25
16:01:22,0,-0.0,25
16:01:22,0,-0.0,25
16:01:23,0,-0.0,25
16:01:24,0,-0.0,25
16:01:25,0,-0.0,25
16:01:26,0,-0.0,25
16:01:26,0,-0.0,25
16:01:27,0,-0.0,25
16:01:28,0,-0.0,25
16:01:29,0,0.0,25
16:01:30,0,-0.0,25
16:01:31,0,-0.0,25
16:01:31,0,-0.0,25
16:01:32,0,-0.0,25
16:01:33,0,-0.0,25
16:01:34,0,-0.0,25
16:01:35,0,-0.0,25
16:01:36,0,-0.0,25
16:01:36,0,-0.4,25
16:01:37,0,-0.4,25
16:01:38,0,-0.0,25
16:01:39,0,-0.0,25
16:01:40,0,-0.0,25
16:01:40,0,-0.0,25
16:01:41,0,-0.0,25
16:01:42,0,-0.0,25
16:01:43,0,-0.0,25
16:01:44,0,-0.0,25
16:01:45,0,-0.0,25
16:01:45,0,-0.0,25
16:01:46,0,-0.0,25
16:01:47,0,-0.0,25
16:01:48,0,-0.0,25
16:01:49,0,0.0,25
16:01:49,0,-0.0,25
16:01:50,0,-0.0,25
16:01:51,0,-0.0,25
16:01:52,0,-0.0,25
16:01:53,0,-0.0,25
16:01:54,0,-0.0,89.25
16:01:54,0,-0.0,89.25
16:01:55,0,-0.0,89.25
16:01:56,0,0.0,89.25
16:01:57,0,-0.0,89.25
16:01:58,0,-0.0,89.25
16:01:58,0,-0.0,89.25
16:01:59,0,-0.0,89.25
16:02:00,0,0.0,89.25
16:02:01,0,-0.0,89.25
16:02:02,0,-0.0,89.25
16:02:03,0,-0.0,178.5
16:02:03,0,-0.0,178.5
16:02:04,0,-0.0,229.49999999999997
16:02:05,0,0.0,254.99999999999997
16:02:06,0,-0.0,254.99999999999997
16:02:07,0,-0.0,254.99999999999997
16:02:07,0,-0.0,114.74999999999999
16:02:08,0,-0.4,114.74999999999999
16:02:09,0,-0.0,114.74999999999999
16:02:10,0,-0.4,76.5
16:02:11,0,-0.0,76.5
16:02:12,0,-0.0,76.5
