Timestamp,Enclosure Pressure,Hepa Blockage,Running Mode
15:19:03,0,-0.0,76.5
15:19:04,0,-0.0,76.5
15:19:05,0,-0.0,76.5
15:19:05,0,-0.0,76.5
15:19:06,0,-0.0,76.5
15:19:07,0,-0.0,76.5
15:19:08,0,-0.0,76.5
15:19:09,0,-0.0,76.5
15:19:09,0,-0.0,76.5
15:19:10,0,-0.0,76.5
15:19:11,0,-0.0,76.5
15:19:12,0,-0.0,76.5
15:19:13,0,-0.0,76.5
15:19:14,0,-0.0,76.5
15:19:14,0,-0.0,76.5
15:19:15,0,-0.0,76.5
15:19:16,0,-0.0,76.5
15:19:17,0,-0.0,76.5
15:19:18,0,-0.0,76.5
15:19:18,0,-0.0,76.5
15:19:19,0,-0.0,76.5
15:19:20,0,-0.0,76.5
15:19:21,0,-0.0,76.5
15:19:22,-0.5,-0.0,76.5
15:19:23,-1.7,-0.0,76.5
15:19:23,-3.2,-0.0,76.5
15:19:24,-4.9,-0.0,76.5
15:19:25,-10.8,-0.0,76.5
15:19:26,-19.0,-0.0,76.5
15:19:27,-30.4,-0.0,76.5
15:19:28,-41.9,-0.0,76.5
15:19:28,-57.8,-0.0,76.5
15:19:29,-76.0,-0.0,76.5
15:19:30,-96.7,-0.0,76.5
15:19:31,-112.8,-0.0,76.5
15:19:32,-115.8,-0.0,76.5
15:19:32,-114.5,-0.0,76.5
15:19:33,-112.3,-0.0,76.5
15:19:34,-117.3,-0.0,76.5
15:19:35,-112.3,-0.0,76.5
15:19:36,-115.2,-0.0,76.5
15:19:37,-112.9,-0.0,76.5
15:19:37,-114.2,-0.0,76.5
15:19:38,-115.6,-0.0,76.5
15:19:39,-115.4,-0.0,76.5
15:19:40,-116.3,-0.0,76.5
15:19:41,-114.4,-0.0,12.75
15:19:41,-108.7,-0.0,25.5
15:19:42,-99.7,-0.0,25.5
15:19:43,-87.1,-0.0,25.5
15:19:45,-67.1,-0.0,25.5
15:19:46,-58.3,-0.0,25.5
15:19:47,-50.6,-0.0,25.5
15:19:47,-42.5,-0.0,25.5
15:19:48,-37.6,-0.0,25.5
15:19:49,-29.4,-0.0,25.5
15:19:50,-24.8,-0.0,25.5
15:19:51,-19.5,-0.0,25.5
15:19:51,-15.6,-0.4,25.5
15:19:52,-15.5,-0.0,25.5
15:19:53,-15.5,0.0,25.5
15:19:54,-15.6,-0.0,25.5
15:19:55,-16.3,0.0,25.5
15:19:56,-15.9,-0.0,25.5
15:19:56,-15.2,-0.0,25.5
15:19:57,-16.4,-0.0,25.5
15:19:58,-15.8,0.0,25.5
15:19:59,-16.0,-0.0,25.5
15:20:00,-16.8,-0.0,25.5
15:20:00,-16.7,-0.0,25.5
15:20:01,-16.1,-0.0,25.5
15:20:02,-15.3,0.0,25.5
15:20:03,-16.9,-0.0,25.5
15:20:04,-15.3,-0.0,25.5
15:20:05,-16.2,0.0,25.5
15:20:05,-16.0,-0.0,25.5
15:20:06,-16.9,-0.0,25.5
15:20:07,-15.8,-0.0,25.5
15:20:08,-15.5,-0.0,25.5
15:20:09,-16.2,-0.0,25.5
15:20:09,-15.7,-0.0,25.5
15:20:10,-15.8,-0.0,25.5
15:20:11,-16.1,-0.0,25.5
15:20:12,-15.9,-0.0,25.5
15:20:13,-16.2,-0.0,25.5
15:20:14,-16.0,-0.0,25.5
15:20:14,-16.7,0.0,25.5
15:20:15,-15.6,-0.0,25.5
15:20:16,-15.9,-0.0,25.5
15:20:17,-15.8,-0.0,25.5
15:20:18,-16.4,-0.0,25.5
15:20:19,-16.4,-0.0,25.5
15:20:19,-16.2,-0.0,25.5
15:20:20,-16.0,-0.0,25.5
15:20:21,-16.0,-0.0,25.5
15:20:22,-15.8,-0.0,25.5
15:20:23,-15.8,-0.0,25.5
15:20:23,-15.9,0.0,25.5
15:20:24,-17.1,-0.0,25.5
15:20:25,-15.8,0.0,25.5
15:20:26,-16.1,-0.0,25.5
15:20:27,-16.2,-0.0,25.5
15:20:28,-16.4,-0.0,25.5
15:20:28,-16.1,-0.0,25.5
15:20:29,-16.5,-0.0,25.5
15:20:30,-15.1,-0.0,25.5
15:20:31,-16.8,-0.0,25.5
15:20:32,-16.4,0.0,25.5
15:20:32,-16.2,-0.0,25.5
15:20:33,-15.8,-0.0,25.5
15:20:34,-15.9,-0.0,25.5
15:20:35,-15.8,0.0,25.5
15:20:36,-16.1,-0.0,25.5
15:20:37,-16.0,-0.0,25.5
15:20:37,-15.6,-0.0,25.5
15:20:38,-15.8,-0.0,25.5
15:20:39,-15.6,-0.0,25.5
15:20:40,-16.4,0.0,25.5
15:20:41,-15.8,-0.0,25.5
15:20:41,-15.8,-0.0,25.5
15:20:42,-16.2,0.0,25.5
15:20:43,-15.9,-0.0,25.5
15:20:44,-16.5,-0.0,25.5
15:20:45,-15.3,0.0,25.5
15:20:46,-16.3,-0.0,25.5
15:20:46,-15.8,-0.0,25.5
15:20:47,-16.9,-0.0,25.5
15:20:48,-17.0,-0.0,25.5
15:20:49,-15.5,0.0,25.5
15:20:50,-15.5,0.0,25.5
15:20:50,-16.2,-0.0,25.5
15:20:51,-15.9,-0.0,25.5
15:20:52,-15.6,-0.0,25.5
15:20:53,-15.1,0.0,25.5
15:20:54,-16.1,-0.0,25.5
15:20:55,-15.7,0.0,25.5
15:20:55,-15.6,-0.0,25.5
15:20:56,-15.5,-0.0,25.5
15:20:57,-16.0,-0.0,25.5
15:20:58,-15.8,0.0,25.5
15:20:59,-16.1,-0.0,25.5
15:20:59,-15.9,0.0,25.5
15:21:00,-16.5,0.0,25.5
15:21:01,-16.5,0.0,25.5
15:21:02,-15.6,-0.0,25.5
15:21:03,-16.5,-0.0,25.5
15:21:04,-16.0,-0.0,25.5
15:21:04,-15.9,-0.0,25.5
15:21:05,-15.8,0.0,25.5
15:21:06,-15.6,-0.0,25.5
15:21:07,-16.7,-0.0,25.5
15:21:08,-15.2,-0.0,25.5
15:21:08,-16.9,0.0,25.5
15:21:09,-15.6,-0.0,25.5
15:21:10,-16.0,-0.0,38.25
15:21:11,-20.1,-0.0,38.25
15:21:12,-29.6,-0.0,51.0
15:21:13,-38.0,-0.0,51.0
15:21:13,-51.3,-0.0,51.0
15:21:14,-55.9,0.0,51.0
15:21:15,-55.0,-0.0,51.0
15:21:16,-58.1,-0.0,51.0
15:21:17,-55.0,-0.0,51.0
15:21:18,-54.9,-0.0,51.0
15:21:18,-55.9,-0.0,51.0
15:21:19,-56.3,-0.0,51.0
15:21:20,-57.1,-0.0,51.0
15:21:21,-57.0,-0.0,51.0
15:21:22,-54.8,-0.0,51.0
15:21:22,-56.2,-0.0,51.0
15:21:23,-53.3,0.0,51.0
15:21:24,-54.6,0.0,51.0
15:21:25,-55.5,-0.4,51.0
15:21:26,-53.3,-0.0,51.0
15:21:27,-54.8,-0.4,51.0
15:21:27,-56.2,-0.4,51.0
15:21:28,-54.6,-0.0,51.0
15:21:29,-56.0,-0.0,51.0
15:21:30,-55.9,-0.0,51.0
15:21:31,-55.2,-0.0,51.0
15:21:31,-52.9,-0.0,51.0
15:21:32,-54.1,-0.0,51.0
15:21:33,-55.0,-0.0,51.0
15:21:34,-56.6,-0.0,51.0
15:21:35,-56.7,-0.0,51.0
15:21:36,-56.4,-0.0,51.0
15:21:36,-56.1,-0.0,51.0
15:21:37,-56.0,-0.0,51.0
15:21:38,-56.1,-0.0,51.0
15:21:39,-57.0,-0.0,51.0
15:21:40,-55.5,-0.0,51.0
15:21:41,-54.2,-0.0,51.0
15:21:41,-56.9,-0.0,51.0
15:21:42,-55.1,-0.0,51.0
15:21:43,-55.4,-0.0,51.0
15:21:44,-55.9,-0.0,51.0
15:21:45,-55.2,-0.0,51.0
15:21:45,-54.8,-0.4,51.0
15:21:46,-54.0,-0.0,51.0
15:21:47,-55.1,-0.0,51.0
15:21:48,-54.3,-0.0,51.0
15:21:49,-55.4,-0.0,51.0
15:21:50,-54.6,-0.0,51.0
15:21:50,-54.6,-0.0,51.0
15:21:51,-55.2,-0.0,51.0
15:21:52,-55.5,-0.0,51.0
15:21:53,-57.8,-0.0,51.0
15:21:54,-53.0,0.0,51.0
15:21:54,-53.6,-0.0,51.0
15:21:55,-54.3,-0.0,51.0
15:21:56,-53.9,-0.0,51.0
15:21:57,-55.0,-0.0,51.0
15:21:58,-57.1,-0.0,51.0
15:21:59,-55.0,-0.0,51.0
15:21:59,-56.0,-0.0,51.0
15:22:00,-55.9,0.0,51.0
15:22:01,-52.5,-0.0,51.0
15:22:02,-55.8,-0.0,51.0
15:22:03,-53.2,-0.0,51.0
15:22:04,-55.4,-0.0,51.0
15:22:04,-54.7,-0.0,51.0
15:22:05,-54.9,-0.0,51.0
15:22:06,-55.3,-0.0,51.0
15:22:07,-55.4,-0.0,51.0
15:22:08,-54.5,-0.0,51.0
15:22:08,-54.5,-0.0,51.0
15:22:09,-55.2,-0.0,51.0
15:22:10,-55.0,-0.0,51.0
15:22:11,-55.7,-0.0,51.0
15:22:12,-54.6,-0.0,51.0
15:22:13,-56.8,-0.0,51.0
15:22:13,-53.0,-0.0,51.0
15:22:14,-54.7,-0.0,51.0
15:22:15,-53.9,-0.0,51.0
15:22:16,-56.2,-0.0,51.0
15:22:17,-55.0,-0.0,51.0
15:22:17,-56.9,-0.0,51.0
15:22:18,-54.8,-0.0,63.74999999999999
15:22:19,-63.8,-0.0,63.74999999999999
15:22:20,-77.1,-0.0,76.5
15:22:21,-90.9,-0.0,76.5
15:22:22,-108.1,-0.0,76.5
15:22:22,-113.6,-0.0,76.5
15:22:23,-113.0,-0.0,76.5
15:22:24,-115.8,-0.0,76.5
15:22:25,-117.4,-0.0,76.5
15:22:26,-113.9,-0.0,76.5
15:22:26,-112.5,-0.0,76.5
15:22:27,-116.0,-0.0,76.5
15:22:28,-113.6,-0.0,76.5
15:22:29,-113.8,-0.0,76.5
15:22:30,-114.6,-0.0,76.5
15:22:31,-114.5,0.0,76.5
15:22:31,-116.1,-0.0,76.5
15:22:32,-114.5,-0.0,76.5
15:22:33,-113.8,0.0,76.5
15:22:34,-113.8,-0.0,76.5
15:22:35,-110.7,-0.0,76.5
15:22:35,-116.4,0.0,76.5
15:22:36,-112.9,-0.0,76.5
15:22:37,-114.1,0.0,76.5
15:22:38,-111.0,-0.0,76.5
15:22:39,-115.7,-0.0,76.5
15:22:40,-113.8,-0.0,76.5
15:22:40,-114.3,-0.0,76.5
15:22:41,-114.9,-0.0,76.5
15:22:42,-114.5,-0.0,76.5
15:22:43,-111.8,-0.0,76.5
15:22:44,-112.2,-0.0,76.5
15:22:45,-116.2,-0.0,76.5
15:22:45,-115.5,0.0,76.5
15:22:46,-116.9,0.0,76.5
15:22:47,-117.7,-0.0,76.5
15:22:48,-113.1,-0.0,76.5
15:22:49,-112.6,-0.0,76.5
15:22:49,-115.1,-0.0,76.5
15:22:50,-111.5,0.0,76.5
15:22:51,-115.5,-0.0,76.5
15:22:52,-114.9,-0.0,76.5
15:22:53,-117.7,-0.0,76.5
15:22:54,-112.3,-0.0,102.0
15:22:54,-123.8,-0.0,102.0
15:22:55,-149.1,0.0,102.0
15:22:56,-170.8,-0.0,102.0
15:22:57,-195.0,-0.0,102.0
15:22:58,-195.0,-0.4,102.0
15:22:58,-199.7,-0.8,102.0
15:22:59,-198.0,-0.4,102.0
15:23:00,-194.4,-0.8,102.0
15:23:01,-198.1,-0.0,102.0
15:23:02,-195.5,-0.4,102.0
15:23:03,-194.6,-0.4,102.0
15:23:03,-201.1,-0.4,102.0
15:23:04,-190.8,-0.4,102.0
15:23:05,-199.8,-0.0,102.0
15:23:06,-193.1,-0.0,102.0
15:23:07,-196.9,-0.0,102.0
15:23:07,-198.7,-0.8,102.0
15:23:08,-198.7,-0.0,102.0
15:23:09,-197.5,-0.4,102.0
15:23:10,-196.0,-0.4,102.0
15:23:11,-193.0,-0.0,102.0
15:23:12,-195.6,0.0,102.0
15:23:12,-196.5,-0.8,102.0
15:23:13,-193.3,-0.4,102.0
15:23:14,-194.7,-0.4,102.0
15:23:15,-193.3,-0.8,102.0
15:23:16,-195.8,-0.8,102.0
15:23:17,-202.0,-0.0,102.0
15:23:17,-197.8,-0.0,102.0
15:23:18,-199.9,-0.4,102.0
15:23:19,-192.9,-0.0,102.0
15:23:20,-196.3,-0.4,102.0
15:23:21,-196.4,-0.4,102.0
15:23:21,-193.5,-0.4,102.0
15:23:22,-203.9,-0.0,102.0
15:23:23,-203.7,-0.4,102.0
15:23:24,-199.3,-0.0,102.0
15:23:25,-197.7,-0.0,102.0
15:23:26,-188.0,-0.4,102.0
15:23:26,-199.7,-1.2,102.0
15:23:27,-193.0,-0.0,102.0
15:23:28,-191.9,-0.0,102.0
15:23:29,-193.4,-1.2,102.0
15:23:30,-195.0,-0.8,102.0
15:23:30,-189.9,-0.4,102.0
15:23:31,-191.7,-0.0,102.0
15:23:32,-193.5,-0.0,102.0
15:23:33,-190.2,-0.0,102.0
15:23:34,-201.1,-0.4,102.0
15:23:35,-193.6,-0.0,102.0
